sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN04,Autopista Norte,Troncal,2025-03-12 04:00:00,18.0,22.1,Nublado,6.28594,-75.56434
SEN02,Av. 33,Arteria,2025-03-16 14:00:00,21.0,23.6,Soleado,6.21479,-75.57262
SEN01,Av. Regional,Troncal,2025-03-17 10:00:00,5.0,19.2,Nublado,6.23167,-75.59131
SEN05,Av. Oriental,Arteria,2025-03-14 08:00:00,34.0,28.1,Soleado,6.24676,-75.56478
SEN01,Av. Regional,Troncal,2025-03-10 22:00:00,12.0,20.3,Lluvia,6.2313,-75.59144
SEN03,Calle 10,Local,2025-03-09 02:00:00,11.0,22.8,Soleado,6.2086,-75.57183
SEN05,Av. Oriental,Arteria,2025-03-13 04:00:00,13.0,20.1,Soleado,6.24753,-75.56512
SEN05,Av. Oriental,Arteria,2025-03-05 20:00:00,18.0,26.2,Soleado,6.24654,-75.5655
SEN01,Av. Regional,Troncal,2025-03-03 20:00:00,7.0,23.9,Lluvia,6.23062,-75.58991
SEN05,Av. Oriental,Arteria,2025-03-08 16:00:00,33.0,20.1,Nublado,6.24769,-75.56522
SEN06,Circular 4ta,Local,2025-03-19 04:00:00,22.0,25.0,Nublado,6.24457,-75.58541
SEN06,Circular 4ta,Local,2025-03-19 18:00:00,48.0,28.5,Soleado,6.24409,-75.58454
SEN04,Autopista Norte,Troncal,2025-03-19 02:00:00,10.0,23.4,Soleado,-75.56497,6.28567
SEN06,Circular 4ta,Local,2025-03-16 12:00:00,6.0,16.3,Soleado,6.2458,-75.58439
SEN01,Av. Regional,Troncal,2025-03-20 08:00:00,40.0,22.2,,6.23083,-75.59019
SEN02,Av. 33,Arteria,2025-03-10 08:00:00,26.0,24.7,Nublado,6.21443,-75.57314
SEN01,Av. Regional,Troncal,2025-03-18 06:00:00,37.0,16.0,,6.23013,-75.58978
SEN05,Av. Oriental,Arteria,2025-03-07 00:00:00,9.0,22.9,SOLEADO,6.2461,-75.56492
SEN05,Av. Oriental,Arteria,2025-03-11 12:00:00,19.0,22.6,Lluvia,6.24626,-75.56405
SEN03,Calle 10,Local,2025-03-02 08:00:00,45.0,21.8,Soleado,6.20946,-75.57106
SEN04,Autopista Norte,Troncal,2025-03-02 12:00:00,16.0,31.5,Lluvia,-75.56533,6.28592
SEN02,Av. 33,Arteria,2025-03-01 06:00:00,43.0,22.3,Lluvia,6.21493,-75.57331
SEN05,Av. Oriental,Arteria,2025-03-03 20:00:00,14.0,23.7,Soleado,6.24659,-75.56543
SEN03,Calle 10,Local,2025-03-10 18:00:00,40.0,25.2,Soleado,6.2096,-75.5713
SEN06,Circular 4ta,Local,2025-03-18 10:00:00,,24.3,Soleado,6.24404,-75.58529
SEN03,Calle 10,Local,2025-03-10 14:00:00,23.0,22.7,Soleado,6.20941,-75.57186
SEN05,Av. Oriental,Arteria,2025-03-17 00:00:00,18.0,22.2,Nublado,6.24725,-75.56484
SEN01,Av. Regional,Troncal,2025-03-20 22:00:00,17.0,16.6,Nublado,6.23139,-75.59022
SEN06,Circular 4ta,Local,2025-03-07 00:00:00,9.0,22.1,Nublado,6.24522,-75.58456
SEN05,Av. Oriental,Arteria,2025-03-07 06:00:00,33.0,27.7,Lluvia,6.2471,-75.56536
SEN03,Calle 10,Local,2025-03-17 06:00:00,53.0,23.1,,6.20921,-75.57169
SEN06,Circular 4ta,Local,2025-03-10 16:00:00,42.0,26.3,Nublado,6.24593,-75.58475
SEN03,Calle 10,Local,2025-03-08 10:00:00,16.0,25.8,Soleado,6.20836,-75.57185
SEN06,Circular 4ta,Local,2025-03-06 06:00:00,44.0,25.5,lluvia,6.24528,-75.58535
SEN01,Av. Regional,Troncal,2025-03-05 16:00:00,45.0,19.9,Lluvia,6.23098,-75.59079
SEN03,Calle 10,Local,2025-03-19 00:00:00,22.0,18.5,Nublado,6.20922,-75.57122
SEN05,Av. Oriental,Arteria,2025-03-12 12:00:00,12.0,20.4,Soleado,6.24739,-75.56412
SEN06,Circular 4ta,Local,2025-03-04 16:00:00,53.0,25.8,Nublado,6.24481,-75.58497
SEN02,Av. 33,Arteria,2025-03-06 04:00:00,14.0,,Soleado,6.21372,-75.5735
SEN04,Autopista Norte,Troncal,2025-03-04 18:00:00,49.0,25.4,Nublado,-75.56427,6.28565
SEN06,Circular 4ta,Local,2025-03-15 16:00:00,,23.4,Soleado,6.24599,-75.58547
SEN02,Av. 33,Arteria,2025-03-01 12:00:00,15.0,28.3,Nublado,6.21421,-75.57291
SEN03,Calle 10,Local,2025-03-20 12:00:00,16.0,24.9,Nublado,6.20986,-75.57003
SEN04,Autopista Norte,Troncal,2025-03-05 12:00:00,21.0,22.4,Nublado,-75.56487,6.28713
SEN05,Av. Oriental,Arteria,"15 de March de 2025, 04:00",15.0,21.9,Soleado,6.24701,-75.56488
SEN06,Circular 4ta,Local,2025-03-15 12:00:00,20.0,28.2,Nublado,6.24513,-75.58449
SEN06,Circular 4ta,Local,2025-03-05 04:00:00,6.0,17.6,Nublado,6.24557,-75.58457
SEN05,Av. Oriental,Arteria,2025-03-01 18:00:00,42.0,20.8,Soleado,6.24652,-75.56462
SEN02,Av. 33,Arteria,"15 de March de 2025, 14:00",24.0,28.4,Lluvia,6.21447,-75.57248
SEN04,Autopista Norte,Troncal,2025-03-12 02:00:00,14.0,19.8,Soleado,-75.56564,6.28747
SEN05,Av. Oriental,Arteria,2025-03-07 14:00:00,,22.8,Soleado,6.24766,-75.56536
SEN03,Calle 10,Local,2025-03-15 10:00:00,23.0,22.5,Soleado,6.20847,-75.57176
SEN03,Calle 10,Local,2025-03-03 00:00:00,19.0,28.2,Soleado,6.20848,-75.57032
SEN04,Autopista Norte,Troncal,2025-03-02 18:00:00,50.0,29.6,Soleado,6.28609,-75.56496
SEN04,Autopista Norte,Troncal,2025-03-09 10:00:00,11.0,23.4,Soleado,6.28648,-75.56591
SEN06,Circular 4ta,Local,2025-03-06 00:00:00,24.0,23.9,Soleado,6.24564,-75.58405
SEN03,Calle 10,Local,2025-03-18 16:00:00,37.0,25.3,Soleado,6.209,-75.57197
SEN01,Av. Regional,Troncal,2025-03-10 10:00:00,,17.0,Soleado,6.23028,-75.59028
SEN02,Av. 33,Arteria,2025-03-18 14:00:00,17.0,19.8,Nublado,6.2153,-75.57249
SEN02,Av. 33,Arteria,2025-03-18 10:00:00,18.0,20.6,Soleado,6.21468,-75.57302
SEN04,Autopista Norte,Troncal,2025-03-07 10:00:00,18.0,23.3,Soleado,6.28678,-75.56411
SEN04,Autopista Norte,Troncal,2025-03-13 12:00:00,11.0,24.6,Soleado,6.28584,-75.56593
SEN06,Circular 4ta,Local,2025-03-17 16:00:00,35.0,18.6,Soleado,6.24534,-75.58582
SEN03,Calle 10,Local,2025-03-18 10:00:00,20.0,23.6,Soleado,6.20977,-75.57125
SEN01,Av. Regional,Troncal,13/03/2025 16:00,39.0,25.1,Nublado,6.23137,-75.5902
SEN02,Av. 33,Arteria,2025-03-14 04:00:00,7.0,19.8,Soleado,6.21355,-75.57416
SEN01,Av. Regional,Troncal,2025-03-11 00:00:00,4.0,22.0,Lluvia,6.23105,-75.59144
SEN03,Calle 10,Local,2025-03-13 10:00:00,17.0,18.8,Lluvia,6.21029,-75.57013
SEN03,Calle 10,Local,2025-03-17 02:00:00,,14.4,Nublado,6.20979,-75.57109
SEN01,Av. Regional,Troncal,2025-03-03T12:00:00Z,13.0,23.1,Nublado,6.22996,-75.5915
SEN06,Circular 4ta,Local,2025-03-19T14:00:00Z,4.0,24.3,,6.24414,-75.58594
SEN02,Av. 33,Arteria,2025-03-04 16:00:00,41.0,23.2,Soleado,6.21464,-75.57383
SEN04,Autopista Norte,Troncal,2025-03-03 06:00:00,31.0,16.6,Nublado,6.28578,-75.56426
SEN06,Circular 4ta,Local,2025-03-06 08:00:00,42.0,19.5,,6.24523,-75.58424
SEN03,Calle 10,Local,2025-03-12 14:00:00,99999.0,22.5,Soleado,6.20909,-75.57196
SEN02,Av. 33,Arteria,2025-03-10 02:00:00,10.0,,Nublado,6.21395,-75.57426
SEN01,Av. Regional,Troncal,2025-03-12 12:00:00,,22.6,Soleado,6.23014,-75.59008
SEN01,Av. Regional,Troncal,2025-03-12 00:00:00,18.0,23.5,Soleado,6.22997,-75.59105
SEN05,Av. Oriental,Arteria,2025-03-04 10:00:00,10.0,23.9,Soleado,6.24772,-75.56437
SEN01,Av. Regional,Troncal,2025-03-18 16:00:00,,25.7,Soleado,6.23026,-75.59017
SEN04,Autopista Norte,Troncal,2025-03-06 14:00:00,8.0,24.0,Nublado,6.2869,-75.56483
SEN03,Calle 10,Local,2025-03-07 08:00:00,34.0,24.1,Nublado,6.20938,-75.57144
SEN04,Autopista Norte,Troncal,2025-03-06 00:00:00,13.0,25.4,Soleado,6.28609,-75.56548
SEN04,Autopista Norte,Troncal,2025-03-15 00:00:00,11.0,22.1,Soleado,-75.56438,6.28742
SEN02,Av. 33,Arteria,2025-03-11 12:00:00,17.0,22.4,Soleado,6.21437,-75.57403
SEN06,Circular 4ta,Local,2025-03-05 14:00:00,4.0,21.8,Nublado,6.24546,-75.58566
SEN06,Circular 4ta,Local,2025-03-14 06:00:00,42.0,29.8,Soleado,6.2445,-75.58584
SEN03,Calle 10,Local,2025-03-14 14:00:00,11.0,18.4,Soleado,6.21011,-75.57077
SEN04,Autopista Norte,Troncal,2025-03-10 02:00:00,21.0,27.1,Nublado,6.28703,-75.56546
SEN05,Av. Oriental,Arteria,2025-03-07 08:00:00,40.0,24.5,Soleado,6.24728,-75.56509
SEN05,Av. Oriental,Arteria,2025-03-20 02:00:00,14.0,26.8,Nublado,6.24781,-75.56433
SEN02,Av. 33,Arteria,1741039200,16.0,20.1,Nublado,6.21412,-75.57312
SEN02,Av. 33,Arteria,2025-03-12 06:00:00,24.0,24.6,Soleado,6.21478,-75.57242
SEN06,Circular 4ta,Local,2025-03-17 08:00:00,45.0,25.2,Lluvia,6.2454,-75.58599
SEN03,Calle 10,Local,2025-03-07 22:00:00,10.0,22.9,Nublado,6.20875,-75.57121
SEN02,Av. 33,Arteria,2025-03-10 04:00:00,20.0,21.7,Nublado,6.21385,-75.57276
SEN02,Av. 33,Arteria,2025-03-13 02:00:00,11.0,18.5,Soleado,6.21366,-75.57334
SEN05,Av. Oriental,Arteria,2025-03-13 06:00:00,27.0,22.0,Nublado,6.24715,-75.56492
SEN05,Av. Oriental,Arteria,2025-03-07 12:00:00,19.0,23.2,Soleado,6.24623,-75.56487
SEN02,Av. 33,Arteria,"16 de March de 2025, 22:00",8.0,24.5,Lluvia,6.21466,-75.57305
SEN03,Calle 10,Local,2025-03-17 22:00:00,5.0,23.0,Soleado,6.2088,-75.57197
SEN06,Circular 4ta,Local,2025-03-05 02:00:00,,24.9,Soleado,6.24452,-75.58536
SEN01,Av. Regional,Troncal,2025-03-16 22:00:00,-1.0,20.2,,6.2299,-75.58987
SEN02,Av. 33,Arteria,2025-03-15 12:00:00,,19.8,Nublado,6.21539,-75.57245
SEN04,Autopista Norte,Troncal,2025-03-04 02:00:00,21.0,25.2,Soleado,-75.56436,6.28565
SEN05,Av. Oriental,Arteria,2025-03-02 14:00:00,19.0,26.5,Lluvia,6.2468,-75.56468
SEN04,Autopista Norte,Troncal,2025-03-04 22:00:00,,24.2,Soleado,6.28592,-75.56476
SEN01,Av. Regional,Troncal,2025-03-03 06:00:00,,20.6,Soleado,6.23004,-75.59075
SEN06,Circular 4ta,Local,2025-03-20 22:00:00,29.0,24.5,Soleado,6.24477,-75.58458
SEN04,Autopista Norte,Troncal,2025-03-10 18:00:00,33.0,22.3,Soleado,-75.5644,6.28673
SEN06,Circular 4ta,Local,2025-03-19 08:00:00,38.0,17.9,Nublado,6.24436,-75.58544
SEN01,Av. Regional,Troncal,2025-03-15 10:00:00,21.0,23.0,Nublado,6.23048,-75.58985
SEN02,Av. 33,Arteria,2025-03-08 16:00:00,36.0,21.9,Nublado,6.21423,-75.57421
SEN06,Circular 4ta,Local,11/03/2025 04:00,13.0,,Nublado,6.24498,-75.5841
SEN02,Av. 33,Arteria,2025-03-13 12:00:00,20.0,20.3,Soleado,6.21527,-75.57318
SEN02,Av. 33,Arteria,2025-03-03 10:00:00,12.0,25.5,Nublado,6.21412,-75.57319
SEN03,Calle 10,Local,2025-03-19 12:00:00,17.0,26.9,Soleado,6.20912,-75.57197
SEN05,Av. Oriental,Arteria,2025-03-10 12:00:00,,25.4,Soleado,6.24762,-75.56537
SEN01,Av. Regional,Troncal,2025-03-12 04:00:00,22.0,23.4,Soleado,6.23054,-75.59038
SEN01,Av. Regional,Troncal,2025-03-16 12:00:00,,22.6,Soleado,6.22982,-75.59063
SEN05,Av. Oriental,Arteria,2025-03-08 08:00:00,54.0,19.8,Lluvia,6.24643,-75.56457
SEN06,Circular 4ta,Local,2025-03-03 00:00:00,12.0,23.3,Nublado,6.24577,-75.58461
SEN06,Circular 4ta,Local,2025-03-16 06:00:00,42.0,23.9,Lluvia,6.24543,-75.58422
SEN02,Av. 33,Arteria,2025-03-01 22:00:00,10.0,26.7,Lluvia,6.21523,-75.57314
SEN01,Av. Regional,Troncal,2025-03-11 06:00:00,41.0,23.7,SOLEADO,6.23118,-75.59018
SEN03,Calle 10,Local,2025-03-11 14:00:00,17.0,16.8,Soleado,6.20915,-75.57037
SEN05,Av. Oriental,Arteria,2025-03-10 22:00:00,11.0,21.5,SOLEADO,6.24796,-75.56409
SEN01,Av. Regional,Troncal,2025-03-14 12:00:00,,14.4,Lluvia,6.2302,-75.58991
SEN05,Av. Oriental,Arteria,2025-03-15 18:00:00,37.0,17.7,Soleado,6.24712,-75.56598
SEN05,Av. Oriental,Arteria,2025-03-16 12:00:00,17.0,28.5,Soleado,6.24771,-75.56483
SEN01,Av. Regional,Troncal,2025-03-15 14:00:00,7.0,25.0,Soleado,6.23108,-75.59082
SEN01,Av. Regional,Troncal,2025-03-04 14:00:00,2.0,23.9,Nublado,6.23137,-75.58998
SEN06,Circular 4ta,Local,2025-03-14 02:00:00,7.0,,Lluvia,6.24547,-75.58518
SEN05,Av. Oriental,Arteria,2025-03-01 22:00:00,16.0,21.9,Nublado,6.24749,-75.56432
SEN04,Autopista Norte,Troncal,2025-03-12 16:00:00,,,Soleado,6.28726,-75.56519
SEN04,Autopista Norte,Troncal,2025-03-11 04:00:00,17.0,23.0,Soleado,-75.56496,6.2868
SEN02,Av. 33,Arteria,2025-03-13 06:00:00,37.0,23.3,Lluvia,6.21447,-75.57402
SEN05,Av. Oriental,Arteria,"15 de March de 2025, 08:00",36.0,24.3,Soleado,6.24688,-75.56471
SEN06,Circular 4ta,Local,2025-03-10 22:00:00,20.0,26.1,Soleado,6.2446,-75.5846
SEN04,Autopista Norte,Troncal,2025-03-02 08:00:00,37.0,27.6,Nublado,6.28643,-75.56403
SEN04,Autopista Norte,Troncal,2025-03-09 20:00:00,13.0,25.3,Soleado,-75.5652,6.28662
SEN02,Av. 33,Arteria,2025-03-15 10:00:00,22.0,24.8,,6.21492,-75.57426
SEN02,Av. 33,Arteria,2025-03-20 18:00:00,41.0,,Lluvia,6.21427,-75.57249
SEN02,Av. 33,Arteria,2025-03-07 10:00:00,,23.5,Lluvia,6.21358,-75.57267
SEN01,Av. Regional,Troncal,2025-03-14 22:00:00,20.0,23.3,Soleado,6.23149,-75.59112
SEN05,Av. Oriental,Arteria,1741852800,38.0,24.1,Soleado,6.24712,-75.56421
SEN06,Circular 4ta,Local,2025-03-17 18:00:00,39.0,23.8,Soleado,6.24451,-75.58483
SEN03,Calle 10,Local,2025-03-04 20:00:00,,26.0,Soleado,6.20903,-75.57178
SEN06,Circular 4ta,Local,2025-03-04 12:00:00,4.0,21.2,Nublado,6.24434,-75.58409
SEN04,Autopista Norte,Troncal,2025-03-07 18:00:00,39.0,17.9,Soleado,-75.56418,6.28622
SEN04,Autopista Norte,Troncal,2025-03-14 04:00:00,20.0,22.8,Nublado,-75.56522,6.28641
SEN02,Av. 33,Arteria,2025-03-13 18:00:00,34.0,28.4,Nublado,6.21509,-75.57276
SEN04,Autopista Norte,Troncal,2025-03-20 18:00:00,,24.0,Soleado,6.28621,-75.5649
SEN03,Calle 10,Local,2025-03-11 18:00:00,48.0,22.7,Soleado,6.20971,-75.57172
SEN06,Circular 4ta,Local,2025-03-07 12:00:00,23.0,20.6,,6.24464,-75.58468
SEN03,Calle 10,Local,2025-03-11 20:00:00,12.0,21.9,Soleado,6.2091,-75.57039
SEN01,Av. Regional,Troncal,2025-03-17 12:00:00,15.0,25.1,Soleado,6.23097,-75.58992
SEN04,Autopista Norte,Troncal,2025-03-08 00:00:00,20.0,23.2,Nublado,-75.56541,6.28573
SEN03,Calle 10,Local,2025-03-01 12:00:00,9.0,23.2,Nublado,6.20834,-75.57148
SEN05,Av. Oriental,Arteria,2025-03-20 08:00:00,41.0,19.8,,6.24687,-75.56474
SEN04,Autopista Norte,Troncal,2025-03-17 16:00:00,36.0,21.4,Soleado,-75.56495,6.2857
SEN04,Autopista Norte,Troncal,2025-03-06 16:00:00,44.0,24.4,Soleado,6.28581,-75.56445
SEN04,Autopista Norte,Troncal,2025-03-01 02:00:00,0.0,24.1,Nublado,6.28567,-75.56402
SEN04,Autopista Norte,Troncal,2025-03-16 08:00:00,43.0,18.8,Soleado,6.28666,-75.56549
SEN01,Av. Regional,Troncal,2025-03-10 12:00:00,,22.9,Soleado,6.23106,-75.59019
SEN01,Av. Regional,Troncal,2025-03-17 00:00:00,9.0,20.9,Lluvia,6.23045,-75.58962
SEN01,Av. Regional,Troncal,2025-03-15 08:00:00,30.0,24.8,Soleado,6.23091,-75.59112
SEN06,Circular 4ta,Local,2025-03-14 08:00:00,33.0,19.9,Soleado,6.24505,-75.58464
SEN06,Circular 4ta,Local,2025-03-19 06:00:00,44.0,24.2,Nublado,6.24524,-75.58442
SEN02,Av. 33,Arteria,2025-03-06 20:00:00,19.0,26.1,Nublado,6.21444,-75.57326
SEN02,Av. 33,Arteria,2025-03-01 08:00:00,49.0,28.8,Soleado,6.2137,-75.57377
SEN02,Av. 33,Arteria,2025-03-19 18:00:00,43.0,26.3,Soleado,6.21408,-75.57292
SEN03,Calle 10,Local,2025-03-15 12:00:00,4.0,23.2,Soleado,6.20917,-75.57198
SEN04,Autopista Norte,Troncal,2025-03-18 00:00:00,,19.4,Nublado,6.28607,-75.56584
SEN04,Autopista Norte,Troncal,2025-03-18 06:00:00,37.0,28.3,Soleado,6.28656,-75.56593
SEN02,Av. 33,Arteria,2025-03-01 04:00:00,13.0,25.5,Nublado,6.2139,-75.57435
SEN04,Autopista Norte,Troncal,2025-03-03 20:00:00,24.0,24.9,Soleado,-75.56417,6.28722
SEN02,Av. 33,Arteria,2025-03-16 12:00:00,21.0,23.1,,6.21483,-75.57321
SEN01,Av. Regional,Troncal,2025-03-09 14:00:00,14.0,18.9,Soleado,6.23077,-75.58964
SEN01,Av. Regional,Troncal,2025-03-19 04:00:00,,22.8,Nublado,6.22985,-75.59141
SEN05,Av. Oriental,Arteria,2025-03-10 16:00:00,39.0,16.4,Nublado,6.24766,-75.56599
SEN02,Av. 33,Arteria,2025-03-10 20:00:00,,23.4,Soleado,6.21523,-75.57333
SEN01,Av. Regional,Troncal,2025-03-07 20:00:00,,19.0,,6.23038,-75.59116
SEN06,Circular 4ta,Local,2025-03-13 00:00:00,18.0,22.7,Lluvia,6.24585,-75.58547
SEN03,Calle 10,Local,2025-03-06 04:00:00,9.0,25.3,Soleado,6.20843,-75.57044
SEN03,Calle 10,Local,2025-03-14 20:00:00,13.0,22.1,,6.20867,-75.57132
SEN03,Calle 10,Local,2025-03-07 04:00:00,22.0,23.4,Soleado,6.20895,-75.57136
SEN04,Autopista Norte,Troncal,"18 de March de 2025, 10:00",23.0,23.5,Nublado,-75.56578,6.28627
SEN05,Av. Oriental,Arteria,2025-03-11 22:00:00,8.0,23.7,Soleado,6.24773,-75.5659
SEN03,Calle 10,Local,2025-03-15T16:00:00Z,43.0,20.1,Soleado,6.20977,-75.57144
SEN02,Av. 33,Arteria,2025-03-08 08:00:00,35.0,25.7,Soleado,6.21416,-75.57365
SEN03,Calle 10,Local,2025-03-08 18:00:00,44.0,19.2,Soleado,6.20921,-75.57194
SEN06,Circular 4ta,Local,2025-03-13 10:00:00,14.0,22.1,Soleado,6.24512,-75.58526
SEN02,Av. 33,Arteria,2025-03-10 22:00:00,18.0,,Soleado,6.21384,-75.57324
SEN02,Av. 33,Arteria,2025-03-03 20:00:00,17.0,21.1,Lluvia,6.21359,-75.57274
SEN02,Av. 33,Arteria,2025-03-02 04:00:00,11.0,21.5,,6.21358,-75.57253
SEN03,Calle 10,Local,2025-03-05 00:00:00,16.0,25.9,Soleado,6.20974,-75.57004
SEN03,Calle 10,Local,2025-03-08 08:00:00,42.0,24.2,Lluvia,6.20853,-75.57078
SEN01,Av. Regional,Troncal,2025-03-03 18:00:00,36.0,25.4,Nublado,6.23145,-75.59027
SEN06,Circular 4ta,Local,2025-03-13 16:00:00,45.0,25.3,Soleado,6.24471,-75.58555
SEN02,Av. 33,Arteria,2025-03-04 14:00:00,11.0,24.3,Nublado,6.21383,-75.57417
SEN06,Circular 4ta,Local,2025-03-07 20:00:00,7.0,17.2,Nublado,6.24539,-75.5852
SEN04,Autopista Norte,Troncal,2025-03-01 06:00:00,47.0,23.2,Lluvia,6.28674,-75.56505
SEN02,Av. 33,Arteria,2025-03-02 18:00:00,38.0,,Nublado,6.21394,-75.57383
SEN04,Autopista Norte,Troncal,2025-03-20 10:00:00,16.0,28.7,Lluvia,-75.56463,6.28742
SEN01,Av. Regional,Troncal,2025-03-11 16:00:00,36.0,25.0,Soleado,6.23152,-75.59117
SEN06,Circular 4ta,Local,2025-03-01 02:00:00,7.0,21.9,Soleado,6.24522,-75.58403
SEN01,Av. Regional,Troncal,2025-03-11 18:00:00,36.0,26.3,Soleado,6.23059,-75.59055
SEN04,Autopista Norte,Troncal,2025-03-07 14:00:00,24.0,25.3,Sol,6.28616,-75.56539
SEN03,Calle 10,Local,2025-03-08 20:00:00,15.0,16.2,Nublado,6.21005,-75.57029
SEN06,Circular 4ta,Local,2025-03-11 12:00:00,20.0,16.8,Lluvia,6.24586,-75.58487
SEN01,Av. Regional,Troncal,2025-03-14 08:00:00,36.0,24.5,Soleado,6.2308,-75.59125
SEN06,Circular 4ta,Local,2025-03-19 22:00:00,22.0,18.7,Lluvia,6.24522,-75.58599
SEN02,Av. 33,Arteria,2025-03-16T16:00:00Z,52.0,27.3,Soleado,6.21383,-75.57277
SEN01,Av. Regional,Troncal,2025-03-13 08:00:00,32.0,20.7,Soleado,6.2299,-75.59044
SEN05,Av. Oriental,Arteria,2025-03-17 20:00:00,13.0,20.7,Soleado,6.24777,-75.56507
SEN06,Circular 4ta,Local,2025-03-03 08:00:00,34.0,,Lluvia,6.24526,-75.58597
SEN04,Autopista Norte,Troncal,2025-03-02 00:00:00,20.0,24.7,SOLEADO,-75.56476,6.28637
SEN02,Av. 33,Arteria,2025-03-15 06:00:00,50.0,25.2,Soleado,6.21383,-75.57248
SEN02,Av. 33,Arteria,2025-03-18 00:00:00,16.0,22.9,Nublado,6.21415,-75.57413
SEN03,Calle 10,Local,2025-03-01 08:00:00,35.0,21.1,,6.20891,-75.57095
SEN06,Circular 4ta,Local,2025-03-08 20:00:00,10.0,28.2,Lluvia,6.24475,-75.58452
SEN04,Autopista Norte,Troncal,2025-03-10 06:00:00,,25.5,Soleado,6.28585,-75.56563
SEN04,Autopista Norte,Troncal,2025-03-19 18:00:00,41.0,,Soleado,-75.56561,6.28715
SEN05,Av. Oriental,Arteria,2025-03-10 14:00:00,17.0,,Lluvia,6.24691,-75.56428
SEN06,Circular 4ta,Local,2025-03-10 14:00:00,10.0,24.7,Soleado,6.24487,-75.58498
SEN06,Circular 4ta,Local,2025-03-02 06:00:00,,25.1,Nublado,6.24451,-75.58466
SEN05,Av. Oriental,Arteria,"10 de March de 2025, 18:00",41.0,22.0,Nublado,6.24702,-75.56402
SEN04,Autopista Norte,Troncal,2025-03-11 20:00:00,9.0,26.9,Lluvia,6.28641,-75.56542
SEN01,Av. Regional,Troncal,2025-03-11 08:00:00,28.0,22.3,Soleado,6.23003,-75.5902
SEN02,Av. 33,Arteria,2025-03-08 02:00:00,20.0,18.8,Nublado,6.21453,-75.5724
SEN04,Autopista Norte,Troncal,2025-03-20 02:00:00,10.0,23.1,Soleado,-75.56476,6.2867
SEN01,Av. Regional,Troncal,2025-03-01 04:00:00,9.0,23.8,Soleado,6.23109,-75.5906
SEN04,Autopista Norte,Troncal,2025-03-09 16:00:00,36.0,27.5,Soleado,-75.56404,6.28559
SEN02,Av. 33,Arteria,2025-03-12 14:00:00,15.0,21.4,Nublado,6.21419,-75.5725
SEN01,Av. Regional,Troncal,2025-03-04T16:00:00Z,41.0,20.9,Soleado,6.22985,-75.59028
SEN04,Autopista Norte,Troncal,2025-03-08 02:00:00,19.0,16.3,,6.28563,-75.56446
SEN01,Av. Regional,Troncal,2025-03-08 14:00:00,16.0,19.3,Soleado,6.23116,-75.58983
SEN01,Av. Regional,Troncal,2025-03-10 06:00:00,34.0,23.7,Lluvia,6.23147,-75.59087
SEN02,Av. 33,Arteria,2025-03-20 12:00:00,17.0,26.7,Nublado,6.21368,-75.5743
SEN01,Av. Regional,Troncal,2025-03-18 14:00:00,8.0,28.2,Lluvia,6.23174,-75.59045
SEN04,Autopista Norte,Troncal,2025-03-11 22:00:00,13.0,22.7,Soleado,-75.56535,6.28687
SEN02,Av. 33,Arteria,2025-03-09 04:00:00,8.0,22.1,Soleado,6.21352,-75.57395
SEN06,Circular 4ta,Local,2025-03-09 16:00:00,38.0,19.6,Soleado,6.24578,-75.5843
SEN04,Autopista Norte,Troncal,2025-03-17T12:00:00Z,11.0,22.3,Soleado,6.28712,-75.56599
SEN05,Av. Oriental,Arteria,2025-03-19 20:00:00,4.0,22.7,Soleado,6.24787,-75.56593
SEN01,Av. Regional,Troncal,2025-03-11 14:00:00,28.0,25.5,Nublado,6.23124,-75.59151
SEN02,Av. 33,Arteria,2025-03-19 20:00:00,22.0,16.3,Soleado,6.21359,-75.5735
SEN04,Autopista Norte,Troncal,2025-03-07 16:00:00,49.0,23.2,Nublado,-75.56418,6.28644
SEN06,Circular 4ta,Local,2025-03-07 06:00:00,34.0,22.6,Soleado,6.24506,-75.58517
SEN03,Calle 10,Local,2025-03-09 04:00:00,12.0,20.9,Nublado,6.20881,-75.57191
SEN02,Av. 33,Arteria,2025-03-08 00:00:00,,21.6,Lluvia,6.21439,-75.57299
SEN01,Av. Regional,Troncal,2025-03-17 02:00:00,11.0,,Soleado,6.23097,-75.59147
SEN03,Calle 10,Local,2025-03-15 02:00:00,15.0,26.5,Nublado,6.20978,-75.57044
SEN06,Circular 4ta,Local,2025-03-04 20:00:00,20.0,23.5,Nublado,6.24523,-75.58479
SEN05,Av. Oriental,Arteria,2025-03-07 18:00:00,,21.2,Nublado,6.24695,-75.56402
SEN06,Circular 4ta,Local,2025-03-04 18:00:00,39.0,19.4,Lluvia,6.24414,-75.58402
SEN06,Circular 4ta,Local,2025-03-11 20:00:00,26.0,25.3,Soleado,6.24505,-75.58471
SEN02,Av. 33,Arteria,2025-03-02 08:00:00,36.0,26.0,Soleado,6.21384,-75.57348
SEN04,Autopista Norte,Troncal,2025-03-15 22:00:00,14.0,24.1,Soleado,6.28679,-75.56407
SEN05,Av. Oriental,Arteria,2025-03-06 10:00:00,20.0,19.4,Soleado,6.24653,-75.56434
SEN06,Circular 4ta,Local,2025-03-01 20:00:00,23.0,23.2,Nublado,6.24526,-75.58436
SEN06,Circular 4ta,Local,2025-03-03 06:00:00,39.0,17.4,,6.24483,-75.58428
